Joint_0_Angle,Joint_1_Angle,Joint_2_Angle,Joint_3_Angle,Joint_4_Angle,Joint_0_Encoder,Joint_1_Encoder,Joint_2_Encoder,Joint_3_Encoder,Joint_4_Encoder
0.018791531682230217,-0.014558734532105808,0.05420430737390601,0.000345838719762444,-0.20364827180501277,0.014494950439659992,-0.017300734718738085,0.043140774261487325,-0.009394776741434659,-0.2052778341085217
-5.3481812055134045e-05,-0.042394394468309615,-0.006233009966602244,0.01778006953224086,-0.010151064067857013,0.02199520406237162,-0.021260915387488314,-0.03202066697073808,0.0020863142789904823,-0.015113451643337788
-0.05139579959359552,-0.02522735255250223,-0.011576463724430323,-0.033798701407669704,0.034084809015499304,-0.04448291319215495,0.006913963953383378,-0.022536196929889847,-0.014359901067629879,0.03195289836719171
0.0163682293947677,-0.05714145587184338,0.04170651390439377,-0.03270022272950791,-0.002209141851057816,0.02067302606787584,-0.03068154161766211,0.06766352951814499,-0.00965920020195541,0.004449353051498097
0.016655603600731518,0.045436172504708494,0.01820070613697755,-0.08184061587242163,0.03809664613268816,0.009580772739750023,0.03159284628611861,0.035894276897417726,-0.08198482744680063,0.038466207142585425
0.03533201589524978,0.0659152627236786,0.14714688264479536,0.031261337504167354,0.06408314866810463,0.03292373519927466,0.10272372308560913,0.14417719671660945,0.02125862208103017,0.052894668721142235
-0.0006822370047938895,0.06991390433531926,0.042544162692367216,0.07393574910729488,-0.039571492656929885,-0.01233603402611043,0.06491942546981247,0.09632651085853175,0.05853635038399715,-0.045399096256430425
0.03340641423340178,0.11731562868527723,-0.028851475731234186,-0.0728160355868692,0.01085818557612995,0.05479228568076806,0.12808683937942802,-0.027566810613586068,-0.06467710217859457,-0.027975186300949507
-0.032555533607655875,-0.04371342799814338,-0.06333683376058094,-0.03714444832885411,-0.046952670797057325,-0.06001867299844446,-0.08971097678686446,-0.050216688057067055,-0.025151584336470544,-0.054121884042222956
-0.14352723846860024,0.03986214876530439,0.1087377537570145,0.06502749641497507,0.07887438087461272,-0.1629949539860437,0.03946460702638028,0.06192833152419034,0.06766543990424556,0.06583188115157192
-0.15365098129443916,0.06770584085426534,0.11630894454908253,-0.04510689540323993,-0.045769462193474386,-0.138446484389331,0.08406568662134589,0.09108087154043448,-0.05960058447626902,-0.039297742402866
0.02288666720940332,-0.06215836905708514,0.046817030726338846,0.029706391091860886,-0.045997137980875374,0.046149246480123904,-0.066099549463641,0.040832354759449616,0.004718783971998881,-0.01119376100764672
0.013965809689848207,-0.024702911169104044,-0.12024532783661482,-0.004501385788469014,-0.008500238527389499,0.0195593064041142,-0.03162015341775562,-0.06931516410676972,-0.011555985686070271,0.005656159715575615
-0.025783079407441234,0.15949035447441884,-0.01775510268158932,-0.014858524375153653,0.010417109867865204,-0.04845942664884104,0.17281649182330078,-0.023234789967232952,0.0011246318074730338,0.023347133162627015
-0.03001851949735325,0.032161702283253976,0.1026754978123717,-0.014600986995827684,-0.038120190482182355,-0.011990732695073777,0.03514998507765324,0.09753503149708112,-0.02478543006047263,-0.018047312910371954
0.041196823544534716,0.12462128015096739,0.060460944874531075,-0.03893985497340154,0.023937311981848983,0.03318964649414161,0.11380442227658907,0.064675570656342,0.027156345578763473,0.023601962457831707
0.0301021268353252,0.043441752808835894,0.03362821209118362,-0.04563298504692304,-0.017438351564406096,0.06822425365575378,0.057864967691656576,0.05875017182333642,-0.045262727097045416,0.0019235068505108754
-0.004978015335966267,0.054212176066823735,0.053357172891928414,-0.016800758645401842,-0.1393479093880367,0.03141865112549337,0.04980180829939322,0.04987564809129949,-0.07227153967669919,-0.14468879010009536
-0.03675951163543968,0.07004859479078322,0.04175608718115691,0.016592740724821524,0.058928097712354084,-0.015748289393662258,0.09747138680672274,0.07646343440507733,0.018102677818614223,0.04419508115380912
0.0033343375359068017,0.04840024016487738,0.1053880410619986,0.06887162875284455,-0.0029276496183294532,0.029333447230447274,0.04709129931361275,0.13505670930634553,0.04012448573309937,-0.007566003236314001
0.019118063887683407,0.09676455717023649,0.09895017286354658,0.029776047883706483,0.03489148586097038,0.02835535882846773,0.11004134495629513,0.13255127332644762,0.03888675305248357,0.017162943293921495
-0.026443785611276277,0.13243150369017404,0.08890900116712785,0.010592877774316403,-0.09834618929425795,-0.022908419188575196,0.13049897326206653,0.05639455129347072,0.022321114287887113,-0.07299979808311947
0.022438659338068878,-0.005664469931938927,0.2050809004394959,0.005867784787737088,0.01014848502138713,0.043359774543411986,-0.026383066337421008,0.21207799988919737,0.029153944637626297,0.012506710005727575
0.02279025338269617,0.009393296429568695,0.020560463364342415,-0.0022324819781654346,-0.0323762182170613,0.03950755763709806,0.03777408976027134,0.04604468852460111,0.022826673161738625,-0.04956716987943225
0.04107719118922569,0.21400985691384314,0.06466650989994535,-0.02213442547525785,0.044587754699698695,0.05047852779871617,0.22738061199572324,0.0758903490473061,-0.01644632964592467,0.05754673636035868
0.006385337380512118,0.05530786560829715,0.04306674801037048,0.02839196117686907,-0.041915820772068346,-0.003331411713966106,0.05683864935642617,0.04349472099065731,0.0054539193535606025,-0.04851596481135194
-0.01862057484500702,0.08680927058306168,0.04117799679524838,0.0,-0.18494021721978277,-0.02046189855487064,0.09210136469866508,-0.020358009058945796,0.002813338796704239,-0.21818229819434115
0.008528591452719593,0.04972513599382099,0.02323636678836123,-0.0018389202372727945,0.028895486865202283,-0.011097028500425266,0.03724364614386043,0.05621343776286311,-0.000349275142000004,0.06111287027905403
-0.0034103209325779963,0.08304997678969574,0.04071682709252585,0.021816634823171872,0.1577689075585745,-0.00891736522190223,0.06255190464943208,0.07843299235724543,0.027694974360719257,0.16321449420817408
0.08967740693832144,0.006692385270612715,-0.013377023766343053,0.03396758455209488,-0.0003264759652339864,0.06830196374784582,0.010613023194000946,0.02428974207623092,0.0579192850633181,0.028795350094899242
-0.03386587365139312,0.16465163397264915,0.07468716182566763,0.016982807826060937,0.00900451522726975,-0.03378864873044351,0.15541545392303457,0.09996319875191353,0.04834610957167815,-0.013987232068060844
-0.012223670860767324,0.036493451764047016,-0.025704996032305936,-0.05054815579541545,-0.009014589237607942,-0.0008222241116105748,0.01981550273317033,-0.023265937625352215,-0.043895715209574915,-0.04260184462750647
-0.027242732358126746,0.04239505807154842,-0.022928555467279794,-0.0004821537404424437,-0.012312069808338667,-0.027522084024897843,0.020995002305243805,-0.015547219976526439,-0.016788506781582207,-0.027938520620184412
0.005533514171273391,0.11423903070689378,-0.013033041730997688,-0.035982398217667,0.023652471983859204,0.006172675515729634,0.09811484500422864,0.01967320557100502,-0.012893889382110665,0.032774182987067996
-0.04203531720068317,0.00628218127677526,0.0005056100448073211,0.028507914547179974,-0.06091691129063774,-0.03496792385999172,0.022039359414164204,-0.0031576448967592556,0.06204581088441183,-0.04705421546801829
0.010083174879379087,0.12940533348729608,0.19077535931886014,0.03999158839084678,0.0139866081834609,0.010670210575511771,0.12408355303021557,0.16986891122933026,0.05742059674112061,0.015417949630273904
0.05294500416063789,0.061241396822659666,0.022837334252258604,-0.05522824240754873,-0.040285275358664455,0.050675706209709785,0.055398067430401376,0.04611505499046588,-0.03401264407874154,-0.02156181910181185
-0.05153416374575912,0.051410136311358476,-0.024542582299191165,0.010699565264087529,-0.0909161597212779,-0.024293334663539962,0.014081745249742268,-0.03636956723781683,-0.026827562415361973,-0.10663897133528238
0.01306827122891268,0.060895724757151465,-0.025848056492157115,-0.0175425438819485,0.02921533696486843,0.012504743191546248,0.08319696048896985,-0.03584971770625073,0.017630226335275563,0.012373083993638526
0.0015438344827331091,0.13504518731882514,0.09840021974391794,0.04322617167620033,-0.03186326145368948,-0.005155084335955408,0.12738703264683116,0.11514963348183645,0.031766766952978566,-0.01211541073345674
0.0010042727727269558,0.11474880905147225,0.04167181020049008,0.0020369734798005384,0.062435893229887025,0.01453110429565748,0.0955881568576113,0.04259083209558309,-0.0018323056450499499,0.06309928719238943
-0.01584460186247249,0.05799970805737917,0.09943135215850628,-0.005529335112743932,0.005701381094267846,-0.03816158636202761,0.020161484228590133,0.08766061405669008,-0.025711979703013598,-0.014166983993152658
0.014820860487892046,0.06598410850946551,0.06768658926430655,0.04933116798887376,-0.11109225683338302,0.04182914798791194,0.07816383460486354,0.08264933015313783,0.044081581649976664,-0.12719233171847516
0.054364366299155725,0.10761552950006682,-0.07706932046321063,0.05322055117597106,-0.03371295963094173,0.04630956652333567,0.10277577190584827,-0.02363017400217389,0.07987102900096406,-0.05176950929904149
-0.0708735937909776,0.10043782381809224,0.19723075016646774,-0.05525063330831344,-0.010927800457542908,-0.03725245762542922,0.11963492383910666,0.21723392263250318,-0.05840313505302813,-0.04299644281777657
-0.02077683909994257,0.06682358691640988,0.07495340915402586,0.1011438484519636,0.08525605769028825,-0.035544748697428866,0.07681719726097254,0.08366512130500592,0.08441135664652336,0.09663061824911923
0.06914132869329571,0.10820028958639737,0.019357054926042172,-0.08107075774023773,-0.07116796047718417,0.049408502025288445,0.10005006395681416,-0.012606117244014246,-0.07773754959204865,-0.08652123157847412
-0.015690320270601632,0.04831264297231108,0.02408350370778662,0.0062488164847965535,0.0036003398342917313,-0.020528470726958722,0.04777223372010757,0.04561393375688422,-0.018827349089075712,-0.01768939867981168
0.004413661072324831,0.09600996119807927,0.07308051418667663,-0.010714509965448179,-0.023253463657279608,0.016685225329296373,0.11049975079198644,0.09037310465897797,-0.005912731953365461,-0.05905968874931551
0.001099322839896698,0.030304404518761263,0.16153843171408722,0.09352832594250722,-0.03621710192171711,0.01799401100048333,0.04904567188577093,0.17884410326926553,0.052181817716011915,-0.047261644447469185
0.05271261045199733,0.07577257635087593,0.1465721739719577,-0.013487532041602992,-0.02238602708843394,0.08563539670086517,0.09812675604062325,0.1494647157546099,-0.014766968737658051,-0.03507812471702336
0.03737588816420286,0.10620202020383944,0.052346856981894785,-0.03347639316103407,0.033151054803246004,0.05049457433061194,0.12587023134509653,0.05657433686447178,-0.0339205663702774,0.046769386958095197
0.014023428714044255,0.09788649448376081,0.008809126910044547,-0.08150645939788752,-0.009012400667802794,0.036515461574843235,0.09377647219404993,-0.012382030861623025,-0.06420099325153349,-0.04886578118015482
0.10418976982571725,0.10064658445249046,0.09688695044625538,-0.04910475767573337,0.0009707175782233882,0.09775772687048907,0.09871270243415298,0.12236265453968789,-0.010870647323917217,0.024105578470286635
0.02930654974200643,0.10312669925827547,0.10069804803825932,0.010524037814320153,-0.06600897990435692,0.0381066009475146,0.09797872998355259,0.10709479171107567,0.017776051478289617,-0.07037495278141628
0.01664508307632198,0.09316800098929669,0.0671415939068763,0.05463196597894827,0.00801834132049344,0.038282845294954335,0.09865904001763848,0.07300468017863214,0.04650908398927033,0.04676076571609464
0.06301619680469994,0.09295700328057441,0.05763802184347758,-0.0030458085748474883,-0.016054079603312173,0.046411062095945185,0.08197533081367835,0.04351653986415118,0.035245877997397694,-0.01992249741726394
-0.0017980894481912715,0.12065173998742842,0.18111693354887942,0.001311424312792285,-0.08545342825112932,0.04027876587036513,0.11602213840772999,0.1939564039025968,0.006694027061435771,-0.12848972935060118
0.04438260610704606,0.14174994642212102,0.09491075139724155,0.0243769985319466,0.18755323319829836,0.0444359998757984,0.14934719881242206,0.10402206642345231,0.042622100217009504,0.18146774545412597
0.08942695368149536,0.05952850859988281,0.05723836968233632,-0.029483450918456347,-0.056659633188063455,0.08082997675397831,0.0665538595710279,0.01869111288538669,-0.013988584428453348,-0.05390375525024125
0.0012717334710177029,0.10931119791795153,0.11634217844097013,-0.0053560984239662875,0.04085610228652669,-0.034583307079785144,0.08797081981983601,0.10572668133172243,-0.025831727585017658,0.031179335136206167
0.006110864389731584,0.13030965970972958,0.1608193676363982,-0.014421706959414951,0.025831954562410008,0.0029193802972190216,0.13775956292943817,0.1553256944529966,-0.021764647549294986,0.02329303859817644
0.03654434318179995,0.10541955794809398,0.09700611608337917,-0.02070441775315262,-0.03334919673645128,0.028663722693570724,0.1311834811577937,0.10071335170701032,-0.03396301727270108,0.0019325515559440107
0.0898414280049651,0.10860804368638423,0.10739189289764413,0.011661825851509532,-0.05995334996389538,0.09807258027511702,0.17464941004986823,0.10610307981675014,0.028600463452689268,-0.064148442332463
-0.019220796592512888,0.10590299347189927,0.09847216024202324,-0.019110985517623618,0.05966447802240826,-0.02301080483738681,0.1034628108030164,0.06474836560637598,-0.03804640292174234,0.05118396773629528
0.02571708994811827,0.09319325910403636,0.10887862782953348,0.0974535579636352,-0.005601988107574584,0.03757936658823936,0.08576804189673624,0.14143202127747612,0.10922370975985317,0.0002815239731713895
-0.003219325701029027,0.0553804767676325,0.1292774010106262,-0.09361783242450068,0.03948789028068218,0.0011713139080543672,0.0033391339725985167,0.09901558302339265,-0.09244677448533747,0.03414515791089658
-0.04825914632341774,0.07396275510652514,0.12221582789848874,0.003223882065906367,-0.07181375932858103,-0.02480911606291641,0.060425023138233856,0.1569247666332761,-0.015971336317277623,-0.09262964102258713
0.0053207328715936435,0.14153692783150387,0.1036567717020508,-0.05766233816113463,-0.08505736130703348,-0.006349428516627355,0.12832737760764099,0.12554765049993757,-0.029444194241009327,-0.10204614395780193
0.1000538462006486,0.14891798241773724,0.06838188712505702,0.06889061766629219,-0.05166207239884066,0.07426825954409477,0.15305140232936282,0.06158393860296341,0.06486701062622262,-0.0377377438474633
0.009629470177171445,0.15134171738643,0.1498068259855509,0.20169077735971375,0.08541181682858134,0.021742178227454435,0.1839591772539121,0.16748891272932098,0.16920869339599862,0.08400468067889187
0.07899920373573772,0.1576557054622439,0.04617892150787111,-0.023655190447648747,0.05618515396054117,0.08156841485427493,0.15926168692961554,0.03776355565406609,-0.06009174739282881,0.03798184271076613
0.1978110021713178,0.054906307743738725,0.07997743748499829,0.023781629095244398,0.0008145994415276839,0.2186199545155277,0.08435924404965055,0.06171943323047287,0.025954215199631776,0.0019965975182694214
-0.033575039181965916,0.27341402053340147,0.007091033389335477,0.12324156327445414,-0.061300972061439925,0.005352742716416441,0.2536793588192877,0.0073938269426997195,0.11063312690861822,-0.08985289216355548
-0.023415408178389337,0.11501109405558611,0.011776406103104542,-0.061974829394227174,0.024800138735030793,0.0212038641948935,0.1508458800968413,0.010580916449067081,-0.03659845842208269,0.014659398930709359
-0.09049219103738303,0.05116994385933797,0.12235349946045165,0.019087965998267217,0.13125068939454884,-0.10187341733903776,0.03203173109080414,0.1197739818788153,-0.0343088786725467,0.15319963693571428
0.024903812736763828,0.08290874445695201,0.09095687882754773,0.14337325498796785,-0.04693111911791671,0.03730038948680459,0.07529382672135482,0.05065408504635295,0.14407702670671496,-0.046586778868586184
0.07070426204496338,0.1710488167139891,0.12202947673232852,-0.0021232713800278646,-0.05501593515200787,0.07755325529282345,0.13388017145192627,0.12407801720670526,-0.022649846730863184,-0.05374306407026108
-0.0253531272458747,0.07141709728610099,0.06059294933145746,-0.039251186025993146,-0.04055575995613902,0.0023858533638059336,0.056483078666634344,0.038451850867411055,-0.04096585185879703,-0.03503450298178089
-0.007706559401838843,0.14632703135158218,0.17461674941556793,0.040593801284287065,-0.031807965289900035,-0.023446293430990944,0.13604258542502834,0.2055596134529929,0.0823394094830964,-0.05154618037351803
-0.07821310401329849,0.1375821262226904,0.18339112081880302,0.02681356755286161,-0.01981958689496376,-0.08681770994074114,0.1552850311062962,0.17559969008488485,-0.0018656097640510003,-0.032736463197165354
0.03281760922990407,0.12126425915013053,-0.0448873649118816,-0.0019241608436850685,0.013457178328184417,0.019342008068057564,0.08575942429854652,-0.034715982591175226,-0.0037784872346234557,0.013144338453073705
0.01729194196272037,0.13347691421521823,0.12837020945058958,-0.07929665948974317,0.09190137242558195,-0.00834545226453879,0.17825617314892883,0.11193914799282476,-0.09753334108680344,0.07221263805229933
0.07197246030577682,0.11035314490232993,0.07596879179210482,0.035283476927151856,-0.03995892874120375,0.07571262328691057,0.12409576156611161,0.11723185294357126,0.025339153150594818,-0.06554775632795674
0.0675102207819031,0.08175343593447901,0.05382563832804742,-0.14353683163167685,0.0954063864486975,0.08042845883658424,0.12156134615030104,0.06879173377207916,-0.13180579077577056,0.1120641759975327
-0.02482427823160196,0.26100332071142374,0.08232268027034337,-0.05697627664784007,0.05743825147290739,-0.051093482680999905,0.26793063712995646,0.08479112754869125,-0.027971067758415864,0.08253547680320145
0.04502594518583833,0.21582447907386856,0.10331983157424561,0.04418418833498495,-0.046786755647842515,0.041959957606862865,0.2430418111346814,0.08595857876072699,0.09850794749678186,-0.056388583649605035
0.11308784448866487,0.13546637976849316,0.05824431619904623,0.048233035672044476,0.05763572215157998,0.11547839030181103,0.14770588900665443,0.061479297489617925,0.044523532024642584,0.09554231358104409
0.07916890114989689,0.13005104663777245,0.11832796157443633,-0.06069122546727799,-0.013302088783604076,0.08409711042079142,0.16503577106406503,0.14049933412989557,-0.056122180527957095,-0.014713252938768493
-0.08526721824188854,0.06256405093265122,0.1103638933276894,-0.0751980565424948,-0.02035473651573787,-0.09038685386909734,0.10690647836807231,0.08552855680380465,-0.08569052153025748,0.021959923489462543
-0.015994789206608597,0.1724955708405377,0.11103729735642237,0.00152071466928753,-0.06065201600787822,-0.0255597442326658,0.1808014738551695,0.1385749581531646,-0.052828408279408455,-0.06293623404675512
-0.01923248343550443,0.2203380580385489,0.14922814851861316,0.04766083193548936,-0.03750537024291713,-0.015938821152430536,0.21995534101092085,0.14310715963816018,0.04422919938751784,-0.07434203419812443
0.011849983809791253,0.14305057970806365,0.04382536841959854,0.0,0.07431232880767072,-0.05033091018974345,0.14031241042031728,0.07005576700420701,-0.014611727043573632,0.07106325733903585
0.11656666233673565,0.1904805314218238,0.15996067899727634,0.002642588305290701,0.03396239182825288,0.117785895081718,0.19942688383764792,0.1553923261281894,-0.01810370330782939,0.02400422530209915
-0.08319324794041821,0.2562781547971958,0.11004703595158408,-0.23781370557717774,-0.08849241040922742,-0.08801762108216866,0.2429675017074768,0.11519377725716039,-0.22879296141695626,-0.12511701746528375
-0.04550604551586303,0.12840947883938916,0.17961701636241112,-0.060671388198306905,0.02309936507401823,-0.04056893075333426,0.13427224640763413,0.19426740052637848,-0.09183422743722999,0.02302939406465045
0.04807024130946927,0.14359538503275932,0.12722270906931094,0.010752391666943653,-0.04289117210455049,0.020188677327766583,0.11741327030678733,0.11447449797144062,-0.00396809644181682,-0.08010950060947214
-0.020075734119074044,0.09786228211315823,0.15576945698092368,0.027342795481660215,-0.05147636400285649,0.011284096298795492,0.0804596943663045,0.16832246571511672,0.04205075013867364,-0.039904779313140716
-0.060247040267657884,0.11746181079290491,0.13964692081006472,0.021695414831497065,0.00018075748632372568,-0.0715821610370691,0.14252066231054075,0.13696142343191542,0.025318213169004355,-0.014256417132886723
-0.013216474347224137,0.11986864306558198,0.12311196179699593,-0.031310489635449,-0.06237534747838195,-0.016132919723892383,0.11743308203724864,0.1163341969267287,-0.010875987912298483,-0.060413473551563
-0.08208596172374812,0.09551231492880723,0.11390772015268492,-0.01786228016529542,-0.017355728152008126,-0.07838689213219423,0.07264945810300297,0.10152666740329838,-0.005468669317037107,-0.03153968851030085
0.027808373677188834,0.2161559097884051,0.1268598607669023,0.09575886441527078,-0.02967415542530798,0.038979322509074994,0.24131647392557473,0.11153944833735174,0.12062398510377778,-0.06032803616672437
0.04329293481200337,0.1943842324899514,0.08778253463266206,0.04200953572311704,0.012079570597754325,0.04447799708178235,0.20858303814491191,0.11566258092230422,0.060746040498920684,-0.021001403250813157
0.028958630683273014,0.1403826027404341,0.11176287786002756,0.05149465661457012,-0.00626966701938861,0.03270999456448648,0.1300935231639778,0.11190581174917413,0.005359691964013903,-0.004555548595521727
-0.05789837510222757,0.06884968923631611,0.1411510405503158,-0.019164966027106496,-0.009279950229727316,-0.053502532702637974,0.06894101389544838,0.15684782126477986,-0.02062273909043167,-0.03261762593705256
0.04953674487661288,0.17711051058703042,0.12015453869677742,-0.050175002080096745,0.021319331832337477,0.02980185334327366,0.17568238461453756,0.09758315581828071,-0.051630253561743306,0.013234869492114948
0.19211348577402718,0.1272887825425463,0.07679655702866654,-0.03085368260346486,0.046171298780313993,0.2382166343353758,0.1555908963783382,0.07579344943855604,-0.012526095135966964,0.049114195624549585
0.0946956911086254,0.16687670537715765,0.1235388498764827,0.06453607759150912,-0.007919119978989867,0.09498145106422214,0.17042784732417895,0.12494386140055976,0.0701614096974703,-0.017282896745201684
0.03869602341437989,0.1556955135030631,0.13146081985372043,0.00023951564543476763,-0.012869966229741769,0.028765401215427932,0.15286901688135218,0.13453899981157785,0.0024901404883070004,-0.041238188828490854
-0.0037712442555197685,0.12677313806970134,0.12766816976065748,0.004415167380480049,-0.05157333222769455,-0.018447977658865748,0.11168019703169652,0.11772561136043072,-0.010861947354883945,-0.042705551059476425
0.027153722951768915,0.16340688604980705,0.11178143284763903,0.013523489059499672,-0.00044774391696270836,0.003898696767907984,0.12070055528587195,0.12000951725470703,0.022753071643128193,-0.002418393810956875
-0.007151528340850522,0.0380491698372417,0.06007011380399638,-0.027427277918894658,-0.0636868406665789,0.005743937399351036,0.026127965710887525,0.05025663671562189,-0.019072388980508496,-0.051294547979942005
0.0036456798673174563,0.2361582230438917,0.12769754423998705,0.15030059778433774,-0.014630643550962087,0.017299290625575538,0.22291937233152434,0.13634885885292233,0.17362166076097063,-0.04251034435984151
0.0558609219108603,0.15261254683998074,0.12270605447756036,-0.010767272728659965,-0.002513443653598724,0.07286564159080616,0.14724321417171884,0.14261706576776478,-0.0056106269782109095,-0.0012485825790397639
-0.0015044691895095379,0.13727065704601296,0.05523111017808678,0.0012396953362418166,-0.06387312104763815,0.004421188387060898,0.13964518650975413,0.06616972012564999,0.001542093082573404,-0.059707069756999104
0.09475985331106834,0.16199706716474369,0.10527139049707034,-0.03656589610582878,-0.05513818876899017,0.08136773756771387,0.21318073992284903,0.13293755236658475,-0.019281200060197082,-0.030555215281365063
0.043023740815803,0.16457772239348348,0.10583844555463795,-0.019161871959924782,0.05097568575665886,0.035999949841190176,0.16787263582462497,0.10796290461019117,-0.007842017968147099,0.07913715920674227
0.06082950066907075,0.1702160666661181,0.17199978920091458,0.061610513691985044,0.009593236782962294,0.04062705458278103,0.18556338565761926,0.16900555752989557,0.08409036633817914,-0.010218856994885037
0.0978104686666372,0.19943200616729695,0.11591592516375226,0.09858389024995831,0.00915241907431094,0.09025404329434474,0.1904624021388073,0.08421921172885752,0.07561211955861318,0.022164487400749285
0.14029869431621936,0.1468890891771398,0.15798546754740522,0.10444749852752437,-0.044185247093822294,0.11311143995377401,0.10862869962171409,0.15722027434363034,0.0920370643393065,-0.04546206301098083
0.07813124228175483,0.22874617554083657,0.18548094417262626,-0.01241510618374509,0.021687161913828717,0.07169522851114338,0.21658285863924148,0.2062717837004973,-0.013540460551720295,0.03013083100760062
0.08552413015016722,0.21094586973844703,0.1268550551265049,-0.028256139163371115,0.06244899353138013,0.09445515017049262,0.22047400180783702,0.11351678779123886,-0.03394856974512285,0.09201032353950951
0.07348491300329382,0.22985685632633757,0.25523711970051643,0.0037865398729690137,-0.01798459051184422,0.06521234048733096,0.2225530075098891,0.2839299306992811,0.009149813408074107,-0.016202621943131497
0.13742872343046286,0.18607872558094316,0.1884727849620408,0.06141722834524679,0.00260535045231576,0.174486136764638,0.18726436342437372,0.21493807738070686,0.06654491595741216,-0.020615650153971432
-0.005374889975840916,0.18665189591395193,0.05114233952318495,0.04845675915214604,-0.2012257698407592,-0.03710206382070739,0.21067827192892014,0.0567310383043761,0.06051440402149699,-0.19784326008787365
-0.04669362043562603,0.11714995025673938,0.08625616213015941,-0.0026172060152915375,0.009120114930158097,-0.055957239438082784,0.10951640659748266,0.07792147591198748,-0.011068528873059046,-0.0007265129236084071
-0.0457447748470609,0.2255892348348554,0.0879521382507694,0.01817615073597669,-0.0514417219284618,-0.017748894025325097,0.23303073600842178,0.09253145012005831,0.0443384964924434,-0.103801846254301
0.11198858610371873,0.2149228525055164,0.19534416282494438,-0.0028305225203425345,0.00015903877154656827,0.10707894349824963,0.21788163774733196,0.18869826736331016,0.042794006728541854,0.01731363021746176
